primary_label,secondary_labels,rating,filename,source,length,fold
bird,[],5.0,b5b8fc12-6761-436e-ac13-18fdf16be2f4.ogg,birdvox,320000,-2
nocall,[],5.0,b5bc0b70-53a0-4697-aadc-613cceaeb0fe.ogg,birdvox,320000,-2
nocall,[],5.0,b5bf9f9b-4e2f-46d5-a3a4-7085d79845b3.ogg,birdvox,320000,-2
bird,[],5.0,b5c23c50-1967-4ea0-a88c-2ed5a970d908.ogg,birdvox,320000,-2
nocall,[],5.0,b5ca82a2-7ee8-4850-acd4-b25f2ebf9567.ogg,birdvox,320000,-2
bird,[],5.0,b5d134ea-0048-4a9c-a009-8003dee5acbe.ogg,birdvox,320000,-2
nocall,[],5.0,b5d42401-57e7-4eb5-afd2-f3855a6a0198.ogg,birdvox,320000,-2
bird,[],5.0,b5d4ee10-def6-4667-a82e-fb1bd9b44991.ogg,birdvox,320000,-2
bird,[],5.0,b5d84500-313c-488c-ae5a-66ed07a6d93c.ogg,birdvox,320000,-2
bird,[],5.0,b5e09784-0cd3-420c-ac85-9f700b6b1fb5.ogg,birdvox,320000,-2
bird,[],5.0,b5e32a97-6842-4000-aad5-73196a3b35c0.ogg,birdvox,320000,-2
nocall,[],5.0,b5e3ba8a-b910-432a-a048-574240550569.ogg,birdvox,320000,-2
bird,[],5.0,b5e4ccee-3b63-4854-ab45-da912a877fad.ogg,birdvox,320000,-2
bird,[],5.0,b5e8708d-af9c-4256-a410-61fcd321c75d.ogg,birdvox,320000,-2
nocall,[],5.0,b5e91db3-2204-4b75-a5ec-a54ee9a2b3da.ogg,birdvox,320000,-2
nocall,[],5.0,b5eba26f-d271-4293-a2e3-8d868f77ba67.ogg,birdvox,320000,-2
nocall,[],5.0,b5f11e1a-9da4-477a-a29f-375b05d1c85a.ogg,birdvox,320000,-2
bird,[],5.0,b5f1e45f-7296-480f-af0e-d89cfd2fe049.ogg,birdvox,320000,-2
nocall,[],5.0,b5fc2671-b90f-4e95-a7ba-037a0b08b5c2.ogg,birdvox,320000,-2
nocall,[],5.0,b5fc9724-d6d0-4c1b-ac88-931e62d82596.ogg,birdvox,320000,-2
nocall,[],5.0,b5ff8ad2-86b6-4a88-ad32-29fc43d02b47.ogg,birdvox,320000,-2
nocall,[],5.0,b6059c36-e585-4ee6-a625-d980e90b9c03.ogg,birdvox,320000,-2
bird,[],5.0,b6059f86-2af7-49ec-a7af-2ab6de85d59d.ogg,birdvox,320000,-2
nocall,[],5.0,b606e6a4-102e-4723-aa80-04e8e47d4a5e.ogg,birdvox,320000,-2
nocall,[],5.0,b60a3390-c317-4be4-aaf1-7b6876ebb585.ogg,birdvox,320000,-2
nocall,[],5.0,b60aa77b-171e-4292-a145-61dd11e440be.ogg,birdvox,320000,-2
nocall,[],5.0,b60b7a10-93f8-40cc-a136-257c2095e7e0.ogg,birdvox,320000,-2
bird,[],5.0,b6119427-a967-429a-a711-6a54a8bbf15e.ogg,birdvox,320000,-2
nocall,[],5.0,b615cfef-36b9-4019-a2bf-6393f2015863.ogg,birdvox,320000,-2
nocall,[],5.0,b617c8df-53d8-4690-af05-1867be37ae97.ogg,birdvox,320000,-2
bird,[],5.0,b6187bf2-43a1-4f09-a349-9ea08770003d.ogg,birdvox,320000,-2
bird,[],5.0,b61b4e71-b516-47e0-a5c5-6bd2ea67df8c.ogg,birdvox,320000,-2
nocall,[],5.0,b625adf8-3add-4489-ae8f-dadcda0cea63.ogg,birdvox,320000,-2
nocall,[],5.0,b62cc039-f59a-4532-adfc-3f5890f2722f.ogg,birdvox,320000,-2
nocall,[],5.0,b633dacf-b52d-4527-a174-6071f8f730f7.ogg,birdvox,320000,-2
nocall,[],5.0,b63931bc-cb6c-435d-a069-71dd7ca0323e.ogg,birdvox,320000,-2
nocall,[],5.0,b63d0241-353c-4013-a632-bbe2a4b1b98b.ogg,birdvox,320000,-2
bird,[],5.0,b63ee863-3737-4fee-a3c2-14589a89f534.ogg,birdvox,320000,-2
nocall,[],5.0,b647f890-7a92-429f-a917-8dfb5df28aeb.ogg,birdvox,320000,-2
bird,[],5.0,b649e68f-eaf9-4f49-a09f-a8bccabffd28.ogg,birdvox,320000,-2
bird,[],5.0,b64f7ab9-8fdc-46a4-a8a9-fb06872f220e.ogg,birdvox,320000,-2
bird,[],5.0,b651040f-7887-495f-a3bc-e28ea5cf2874.ogg,birdvox,320000,-2
bird,[],5.0,b6578c3b-9d6a-4e17-a585-90befeba40c1.ogg,birdvox,320000,-2
nocall,[],5.0,b6582241-e83c-4a9a-a906-14b9e8398e59.ogg,birdvox,320000,-2
bird,[],5.0,b658360c-c3f6-4169-a88a-bef548974624.ogg,birdvox,320000,-2
nocall,[],5.0,b65887d3-0b75-412a-ad5c-c6d0f66ceb2b.ogg,birdvox,320000,-2
bird,[],5.0,b659b7fd-2001-4e17-ac54-02d8932a5b71.ogg,birdvox,320000,-2
nocall,[],5.0,b6600c23-ceca-41f1-ab63-ec05ef85c7a1.ogg,birdvox,320000,-2
bird,[],5.0,b662663f-d122-4c13-a996-b538ba8b6263.ogg,birdvox,320000,-2
bird,[],5.0,b662b036-61cc-41e5-a236-3c8b8af32805.ogg,birdvox,320000,-2
bird,[],5.0,b66381e4-f0af-4718-a1e9-1fbdc3e60b15.ogg,birdvox,320000,-2
bird,[],5.0,b66571a3-5d0d-4963-af0b-2d22d0665326.ogg,birdvox,320000,-2
bird,[],5.0,b668e9f3-c819-429f-a8c9-a3ca2fed35fc.ogg,birdvox,320000,-2
bird,[],5.0,b66c9685-12f0-4b04-aa99-f0efa4d0316d.ogg,birdvox,320000,-2
nocall,[],5.0,b67096a4-adc6-412b-aeb4-bbe4a780b0b0.ogg,birdvox,320000,-2
bird,[],5.0,b6714dc0-0c84-46c3-ad75-badef2380b48.ogg,birdvox,320000,-2
bird,[],5.0,b6760d85-c66f-4a96-a4f2-58541d4bfadb.ogg,birdvox,320000,-2
bird,[],5.0,b679060c-1c5a-4052-ab43-cf8afb5925a2.ogg,birdvox,320000,-2
bird,[],5.0,b67e7ae0-7f90-4cc4-ab27-78df27c27bf2.ogg,birdvox,320000,-2
nocall,[],5.0,b67eddee-5126-4774-a1e9-ff3e1085f201.ogg,birdvox,320000,-2
bird,[],5.0,b67f67af-3c86-42c9-a7a0-d10cd085291a.ogg,birdvox,320000,-2
nocall,[],5.0,b687b7ae-3778-4032-aa96-a1473b4e20b7.ogg,birdvox,320000,-2
bird,[],5.0,b68b287d-25ff-4bef-a42f-5ebf7a0ebcfc.ogg,birdvox,320000,-2
nocall,[],5.0,b68d9df2-7ea5-43aa-a9fa-f0621f121821.ogg,birdvox,320000,-2
bird,[],5.0,b68dd222-c4b6-414e-a9b5-84ee4b3df753.ogg,birdvox,320000,-2
bird,[],5.0,b6933e61-12a0-441b-a2f8-cbdaeafca313.ogg,birdvox,320000,-2
bird,[],5.0,b69475c2-919d-492a-a67f-9a9177beef5d.ogg,birdvox,320000,-2
nocall,[],5.0,b69b024f-fe1f-4b9f-a86a-9968004ab6d8.ogg,birdvox,320000,-2
bird,[],5.0,b69b2253-e523-456c-af5f-9c80785b7254.ogg,birdvox,320000,-2
nocall,[],5.0,b69fe3f0-6934-4d81-a8e9-45674a6c360c.ogg,birdvox,320000,-2
bird,[],5.0,b6a170fb-100e-4864-a1c1-94e47ea716c0.ogg,birdvox,320000,-2
nocall,[],5.0,b6a2e07c-cc9f-4ea6-ac5f-dea6851327e2.ogg,birdvox,320000,-2
nocall,[],5.0,b6a302c9-54c6-4bcf-a382-f45098eee90e.ogg,birdvox,320000,-2
bird,[],5.0,b6a4b3ec-cd4b-4754-a53d-91ac679421b9.ogg,birdvox,320000,-2
nocall,[],5.0,b6b1354e-24cf-4aa5-a84d-90640767619c.ogg,birdvox,320000,-2
nocall,[],5.0,b6b704da-b96d-4de8-ac68-32efd53920b4.ogg,birdvox,320000,-2
bird,[],5.0,b6b94831-c6f7-4a5e-a720-fd2688bcad33.ogg,birdvox,320000,-2
bird,[],5.0,b6b9fb75-c339-49ed-a41f-8b4e34b0bb8b.ogg,birdvox,320000,-2
nocall,[],5.0,b6ba8ac8-0f9f-45dd-aaca-67587cb62e57.ogg,birdvox,320000,-2
bird,[],5.0,b6bd6048-991d-4dd9-aa94-3c075f77c4c6.ogg,birdvox,320000,-2
nocall,[],5.0,b6bf8b66-f36a-4833-ac38-f1ca40eedaf5.ogg,birdvox,320000,-2
bird,[],5.0,b6c01d26-703f-4f8a-a568-553c99e40c2d.ogg,birdvox,320000,-2
nocall,[],5.0,b6c08480-f572-4f1f-ae23-87435814d907.ogg,birdvox,320000,-2
nocall,[],5.0,b6c92435-00b0-49ae-a3d0-c3c289ec3866.ogg,birdvox,320000,-2
bird,[],5.0,b6cd66e0-3aa8-4167-aa81-4aab8e672294.ogg,birdvox,320000,-2
nocall,[],5.0,b6d61747-8c7b-4910-a1df-00c734a32a0a.ogg,birdvox,320000,-2
nocall,[],5.0,b6d9cff7-f5f0-4b80-a30f-e8230da31afb.ogg,birdvox,320000,-2
nocall,[],5.0,b6dad30d-9a3f-48de-a01a-199a84d554ac.ogg,birdvox,320000,-2
nocall,[],5.0,b6db5dd3-57b8-4968-a4a2-0e29467406ec.ogg,birdvox,320000,-2
nocall,[],5.0,b6ddba60-3660-4bf2-a5e1-b169d04cd2f4.ogg,birdvox,320000,-2
nocall,[],5.0,b6e155ef-efc6-444f-a55e-f4c9ef79eb43.ogg,birdvox,320000,-2
bird,[],5.0,b6e42f72-c860-478e-a35b-cb77422595a8.ogg,birdvox,320000,-2
bird,[],5.0,b6e567cf-e1d0-46c7-a412-1f79541a5c59.ogg,birdvox,320000,-2
bird,[],5.0,b6e647f6-b7c7-4ca5-a680-c26ae04e88de.ogg,birdvox,320000,-2
nocall,[],5.0,b6e87fdf-be12-4873-a1e8-f2c8c845dcab.ogg,birdvox,320000,-2
nocall,[],5.0,b6ea7e5f-ca91-4f74-aa99-f21152081eb5.ogg,birdvox,320000,-2
bird,[],5.0,b6ebb5dd-22b7-47f8-a8cf-1b008662200c.ogg,birdvox,320000,-2
bird,[],5.0,b6f6c9ed-9eb2-4e00-a5e4-abcb651c231f.ogg,birdvox,320000,-2
bird,[],5.0,b70800bf-7a32-4f36-ad24-f0803404772a.ogg,birdvox,320000,-2
bird,[],5.0,b70a878f-0033-4a91-af18-057888a6b3b6.ogg,birdvox,320000,-2
bird,[],5.0,b70f90bd-b1e6-4d61-a1f7-9a3137994cc1.ogg,birdvox,320000,-2
nocall,[],5.0,b7113fe0-538f-426d-a579-999cc82d881b.ogg,birdvox,320000,-2
bird,[],5.0,b7164fff-8bfc-433b-ab76-25fba39b9834.ogg,birdvox,320000,-2
nocall,[],5.0,b7170794-37bf-4e26-ab0d-8f1b2b57e922.ogg,birdvox,320000,-2
nocall,[],5.0,b719f86c-c23a-48fe-a40b-a1ec0d306e5d.ogg,birdvox,320000,-2
nocall,[],5.0,b71c2f3f-d70d-4b1c-a649-5c370e77708c.ogg,birdvox,320000,-2
bird,[],5.0,b71c4625-6019-42e8-a11b-dc74a9168cfd.ogg,birdvox,320000,-2
bird,[],5.0,b71eac95-58e5-4d56-a659-61186bd16420.ogg,birdvox,320000,-2
bird,[],5.0,b720e248-9fcd-4735-a2c9-43c8ae8fde46.ogg,birdvox,320000,-2
bird,[],5.0,b721ffb2-9562-46ea-a9ed-a08ea5fee467.ogg,birdvox,320000,-2
nocall,[],5.0,b722186a-2811-4af1-ab7c-1baf3f522acc.ogg,birdvox,320000,-2
bird,[],5.0,b72ec7f0-6e44-4559-a45e-56007b7879c0.ogg,birdvox,320000,-2
nocall,[],5.0,b72fc89c-f111-4b3b-a7f1-cf10e1f4f9c4.ogg,birdvox,320000,-2
nocall,[],5.0,b7319a4c-8670-421d-a8bc-0c6498f79af9.ogg,birdvox,320000,-2
nocall,[],5.0,b733a2d9-747f-45c5-a757-37748b85a057.ogg,birdvox,320000,-2
nocall,[],5.0,b7393d9c-055b-494c-a4cc-36400aac1acb.ogg,birdvox,320000,-2
bird,[],5.0,b739fa54-1449-42c7-a26f-6ae6633f6d95.ogg,birdvox,320000,-2
nocall,[],5.0,b73ab49b-b6f3-43b6-a277-acffc2a50063.ogg,birdvox,320000,-2
bird,[],5.0,b73e4965-4c2a-4885-a8d3-072a698f9770.ogg,birdvox,320000,-2
nocall,[],5.0,b73f9899-2851-477d-a1e0-098dac01e7c5.ogg,birdvox,320000,-2
bird,[],5.0,b741453a-b3e5-4251-a5e5-51e17769843a.ogg,birdvox,320000,-2
nocall,[],5.0,b74de79e-46b5-4efc-a4c4-5de9bc1c07c9.ogg,birdvox,320000,-2
nocall,[],5.0,b74f48d3-f1b2-4fa7-a6df-e9dd9219f40f.ogg,birdvox,320000,-2
nocall,[],5.0,b751e854-536e-429a-a1e6-dbdd7f1571d4.ogg,birdvox,320000,-2
bird,[],5.0,b7555778-b1f5-4703-ae35-c2e31d18fd05.ogg,birdvox,320000,-2
nocall,[],5.0,b75ba5cc-9e85-464e-a47e-db2f4d1cff82.ogg,birdvox,320000,-2
nocall,[],5.0,b75bdb96-fa05-4f78-accd-96688d533b17.ogg,birdvox,320000,-2
bird,[],5.0,b76a9f38-63ac-4aef-a550-521d63c826d1.ogg,birdvox,320000,-2
nocall,[],5.0,b76d5320-bbfa-43cb-afdc-eb03a098b5ae.ogg,birdvox,320000,-2
bird,[],5.0,b7713317-8400-4570-a7de-3952f7d6bcd0.ogg,birdvox,320000,-2
bird,[],5.0,b7725b5b-8fff-4257-acba-2291d307d32a.ogg,birdvox,320000,-2
nocall,[],5.0,b772d8ef-d76a-4478-a62a-b6a621819410.ogg,birdvox,320000,-2
nocall,[],5.0,b7773352-5769-4c9c-a6b6-7e38f96338cb.ogg,birdvox,320000,-2
nocall,[],5.0,b77cade8-f6c0-4101-a805-eeaacc97563b.ogg,birdvox,320000,-2
nocall,[],5.0,b77cf81f-99da-405f-af39-2eee023e97ed.ogg,birdvox,320000,-2
bird,[],5.0,b77e79d8-05a9-4690-a8a3-e9d6f09bcbfa.ogg,birdvox,320000,-2
nocall,[],5.0,b787f851-301a-490d-a959-ddef38fe943b.ogg,birdvox,320000,-2
bird,[],5.0,b7891951-0fe1-46b1-a19a-11205c8b38fa.ogg,birdvox,320000,-2
bird,[],5.0,b7892777-ba0d-4666-a458-84272876160c.ogg,birdvox,320000,-2
bird,[],5.0,b78e6927-6515-4e07-a2d5-ccd3ed670c67.ogg,birdvox,320000,-2
nocall,[],5.0,b793de89-4a61-46e0-a74b-a31a3ed94790.ogg,birdvox,320000,-2
nocall,[],5.0,b795ca7f-2c80-43c3-a2fd-1296752bab99.ogg,birdvox,320000,-2
nocall,[],5.0,b796f0e8-7aca-44b5-a9c7-067a60158dde.ogg,birdvox,320000,-2
nocall,[],5.0,b79ae92c-f59d-45c2-a455-ee16aa21c230.ogg,birdvox,320000,-2
nocall,[],5.0,b79dc1fb-b4da-44d6-aa35-5e103f04e49b.ogg,birdvox,320000,-2
bird,[],5.0,b79e79fa-38cd-4384-a526-222f2a04bf5c.ogg,birdvox,320000,-2
nocall,[],5.0,b79f4bc3-5d03-4035-a986-5429f807e9dd.ogg,birdvox,320000,-2
nocall,[],5.0,b7a47b9e-490d-417d-a559-2031edfad767.ogg,birdvox,320000,-2
bird,[],5.0,b7aa345e-2659-40fe-a368-b4ab7943b11d.ogg,birdvox,320000,-2
nocall,[],5.0,b7acb365-85fc-4f77-aec9-7886e63b8a61.ogg,birdvox,320000,-2
nocall,[],5.0,b7b90e32-c181-41b2-aa6b-f3ba9f8a9693.ogg,birdvox,320000,-2
nocall,[],5.0,b7be818c-bdcd-4ff6-afb4-c815fe07a231.ogg,birdvox,320000,-2
bird,[],5.0,b7c57dce-c72e-4c6c-a3f8-aa38650802c3.ogg,birdvox,320000,-2
bird,[],5.0,b7c8cc3f-cee3-4274-abd0-ecbb808c42e6.ogg,birdvox,320000,-2
bird,[],5.0,b7cfe6a7-c752-4020-a80f-69a588a081f2.ogg,birdvox,320000,-2
bird,[],5.0,b7d6a037-5b37-4d65-a062-538b81458f8a.ogg,birdvox,320000,-2
nocall,[],5.0,b7d9a3d3-1ace-4d74-a8aa-bc361d95b22b.ogg,birdvox,320000,-2
nocall,[],5.0,b7d9cbeb-83dc-4c1b-a517-0075d7de9be1.ogg,birdvox,320000,-2
nocall,[],5.0,b7e160ae-5e10-4ea8-a9f4-e9fdfdd058be.ogg,birdvox,320000,-2
nocall,[],5.0,b7e17d0e-fac6-4341-a5e2-fcb9e018c07a.ogg,birdvox,320000,-2
nocall,[],5.0,b7e1b686-8fbe-4cc1-af41-5882c0604061.ogg,birdvox,320000,-2
nocall,[],5.0,b7e3c3bf-6e7a-4543-a19c-20516176d1da.ogg,birdvox,320000,-2
bird,[],5.0,b7e40018-ac98-4cc3-a911-3869924d6e41.ogg,birdvox,320000,-2
nocall,[],5.0,b7e4f83f-033d-450a-ae24-544a9ccd7db5.ogg,birdvox,320000,-2
bird,[],5.0,b7e5bad2-42c4-4e01-a624-6208bab822dd.ogg,birdvox,320000,-2
bird,[],5.0,b7e7e23d-8141-4405-a1aa-fa4ac0edf194.ogg,birdvox,320000,-2
nocall,[],5.0,b7ecd3d2-d2b9-4dd4-ab5d-ab0a6b41b75d.ogg,birdvox,320000,-2
bird,[],5.0,b7eeb03e-8102-412c-acd5-d04ea8d859a1.ogg,birdvox,320000,-2
bird,[],5.0,b7eefe27-47b0-4391-ad11-0a8d0c4862d1.ogg,birdvox,320000,-2
nocall,[],5.0,b7f2a528-a81e-4d1b-a920-38973e5ad04e.ogg,birdvox,320000,-2
bird,[],5.0,b7f83ae9-f617-417b-a7d3-e1c8cd886af7.ogg,birdvox,320000,-2
nocall,[],5.0,b7fbfc0c-be18-440f-a2d9-d35626cb5580.ogg,birdvox,320000,-2
nocall,[],5.0,b7fcf0f6-21d3-4281-a339-8eed2924d63b.ogg,birdvox,320000,-2
bird,[],5.0,b7fd9c01-22a5-43f0-ab07-ffc373354c0f.ogg,birdvox,320000,-2
bird,[],5.0,b8026d4c-ef48-441e-a4af-290c82b4492e.ogg,birdvox,320000,-2
bird,[],5.0,b8034420-0eef-4cb7-aea4-00929f3d4e59.ogg,birdvox,320000,-2
bird,[],5.0,b804e97f-860c-4bba-add2-fdce8b4af783.ogg,birdvox,320000,-2
bird,[],5.0,b80560d9-2e19-438c-a714-2039279a2657.ogg,birdvox,320000,-2
nocall,[],5.0,b8073a71-3d63-42ba-a738-e27c43d52259.ogg,birdvox,320000,-2
nocall,[],5.0,b80a89bb-2e91-4fba-ab32-8a22e327905e.ogg,birdvox,320000,-2
bird,[],5.0,b80dee55-8094-4f3e-af7e-5f997f2da563.ogg,birdvox,320000,-2
nocall,[],5.0,b810efe7-2859-4aaa-ad74-00433c5c3201.ogg,birdvox,320000,-2
bird,[],5.0,b815f882-24dd-420d-a386-7ed6f96fed4f.ogg,birdvox,320000,-2
bird,[],5.0,b8171fd9-1176-4d73-a619-d7145e3bfb26.ogg,birdvox,320000,-2
bird,[],5.0,b8175e9a-d7dd-4c0b-a39f-f95535c60e1a.ogg,birdvox,320000,-2
bird,[],5.0,b819819b-fc44-43a3-afb4-dc52c80e30de.ogg,birdvox,320000,-2
bird,[],5.0,b819931b-11ca-44c3-a136-ef2c00e714f3.ogg,birdvox,320000,-2
nocall,[],5.0,b81cbaa0-cbad-48b3-a871-80dc60af4278.ogg,birdvox,320000,-2
nocall,[],5.0,b826aa70-d94f-4d25-a604-72da61af8b07.ogg,birdvox,320000,-2
nocall,[],5.0,b82c4cab-6b6e-4927-afd7-8aa478318301.ogg,birdvox,320000,-2
nocall,[],5.0,b82de2f1-1d17-490b-a479-87a623f9d336.ogg,birdvox,320000,-2
nocall,[],5.0,b83083a2-4e04-46eb-a730-3288646bdd55.ogg,birdvox,320000,-2
nocall,[],5.0,b831636f-c729-4c94-a64d-0b8575b14cb0.ogg,birdvox,320000,-2
bird,[],5.0,b833ab6f-a793-4112-ac38-829508fed656.ogg,birdvox,320000,-2
bird,[],5.0,b839637f-fe02-452d-a6c8-63e404f4747b.ogg,birdvox,320000,-2
nocall,[],5.0,b8406e84-9559-4b23-ac39-6b9e1a70c3c0.ogg,birdvox,320000,-2
nocall,[],5.0,b840a162-0baf-421e-adc5-cbdb7f952f5d.ogg,birdvox,320000,-2
nocall,[],5.0,b8462081-c14f-428f-a0a5-38c137572259.ogg,birdvox,320000,-2
nocall,[],5.0,b84b3760-46d9-4016-a7bb-4f7089bbb22e.ogg,birdvox,320000,-2
bird,[],5.0,b84d555e-e521-4cb2-af25-5fa84f19eea9.ogg,birdvox,320000,-2
nocall,[],5.0,b84d966a-629a-4b47-a6bf-cb0d2103f0d8.ogg,birdvox,320000,-2
nocall,[],5.0,b853d176-95b9-4b8b-ab9c-f464f6850d46.ogg,birdvox,320000,-2
bird,[],5.0,b8665b05-46b2-4506-a7cb-4d5967d196bc.ogg,birdvox,320000,-2
bird,[],5.0,b8680960-f739-43ac-ad2a-4deb9e545177.ogg,birdvox,320000,-2
bird,[],5.0,b87179f2-737d-46b7-a21e-3990022b5935.ogg,birdvox,320000,-2
nocall,[],5.0,b873b2c3-655a-498c-a278-2e18852b3fd7.ogg,birdvox,320000,-2
bird,[],5.0,b87ed615-b5b0-4b4a-ad6f-732ab646bb8b.ogg,birdvox,320000,-2
bird,[],5.0,b87fc291-d90c-4c48-a055-9d12b34291d1.ogg,birdvox,320000,-2
bird,[],5.0,b8819741-74dc-45d5-a6c6-999c82f17d7b.ogg,birdvox,320000,-2
bird,[],5.0,b88a718a-7572-4429-a6af-1deb0b6bb383.ogg,birdvox,320000,-2
bird,[],5.0,b88aee38-6537-499f-a312-a52344afc295.ogg,birdvox,320000,-2
nocall,[],5.0,b8900e9d-f48a-4bb0-a238-5f45bd7ad700.ogg,birdvox,320000,-2
bird,[],5.0,b891123c-55dd-4bb0-a469-e7252fb5c512.ogg,birdvox,320000,-2
bird,[],5.0,b891eb2d-4056-4bc8-a1a2-6a29a38c88fb.ogg,birdvox,320000,-2
bird,[],5.0,b89311c0-ba95-4855-a5b8-80829ec520e5.ogg,birdvox,320000,-2
nocall,[],5.0,b89c507d-bcf8-4e43-a3f4-ac01ca74d312.ogg,birdvox,320000,-2
bird,[],5.0,b89dd833-2268-42d0-a2d1-5d3871122c2d.ogg,birdvox,320000,-2
nocall,[],5.0,b8a0a799-6942-44e6-ab71-8a4d81937606.ogg,birdvox,320000,-2
nocall,[],5.0,b8a1f52e-bb59-402e-a5df-c7dd791a99c8.ogg,birdvox,320000,-2
nocall,[],5.0,b8a1ffda-62f4-4a6f-a645-ac2fe5c76e61.ogg,birdvox,320000,-2
bird,[],5.0,b8a26c5e-5ab7-4aef-a9a2-e294c3678626.ogg,birdvox,320000,-2
nocall,[],5.0,b8a89ff5-7b51-4d96-af5e-1ef5ff69ab25.ogg,birdvox,320000,-2
bird,[],5.0,b8a986f4-674d-4b3d-a05c-001df0f8207e.ogg,birdvox,320000,-2
bird,[],5.0,b8abb911-bfb9-4d12-aaa7-ecaded5a764f.ogg,birdvox,320000,-2
bird,[],5.0,b8ae1035-9cc9-43cc-acc3-45f37e2def6c.ogg,birdvox,320000,-2
bird,[],5.0,b8ae8ba4-2f5f-4c8a-a0f7-f053ac5aabbf.ogg,birdvox,320000,-2
nocall,[],5.0,b8b04eea-aad6-4619-a579-8b2e23dc9609.ogg,birdvox,320000,-2
nocall,[],5.0,b8b2d9c7-a397-4214-a5ed-717305bf0b6d.ogg,birdvox,320000,-2
nocall,[],5.0,b8b47737-8a0d-4fe1-af5e-abfd16ccc89b.ogg,birdvox,320000,-2
bird,[],5.0,b8b716c8-528b-47bb-a8d5-5b3b0c3cd71a.ogg,birdvox,320000,-2
nocall,[],5.0,b8b82428-5064-4df3-a51b-e48f482fd51e.ogg,birdvox,320000,-2
nocall,[],5.0,b8ba9485-9b3b-45cd-a43a-b0f827257302.ogg,birdvox,320000,-2
bird,[],5.0,b8bd6668-815d-457b-a26c-1360d4a55c7d.ogg,birdvox,320000,-2
nocall,[],5.0,b8be342b-66a7-4349-abad-820c2b8d2c7c.ogg,birdvox,320000,-2
bird,[],5.0,b8c19eb7-4859-4199-a42a-9f9a44f0ea69.ogg,birdvox,320000,-2
bird,[],5.0,b8c612e3-83f6-4f2c-a7e2-84081bc88722.ogg,birdvox,320000,-2
nocall,[],5.0,b8cb91a2-ee1d-4442-ada3-2500696ab8a2.ogg,birdvox,320000,-2
nocall,[],5.0,b8cc65e2-63fd-4b5c-ae32-67a8c7965efc.ogg,birdvox,320000,-2
nocall,[],5.0,b8cc8e28-ef8c-44a3-af2b-155ef218581f.ogg,birdvox,320000,-2
bird,[],5.0,b8cf99ad-95fa-4b8e-a1e4-8522b4a17a27.ogg,birdvox,320000,-2
nocall,[],5.0,b8d0778f-2330-448c-a84a-33b9e64e9887.ogg,birdvox,320000,-2
bird,[],5.0,b8d323b3-cab5-4d07-aae9-f208f2863ef8.ogg,birdvox,320000,-2
nocall,[],5.0,b8d344d8-b875-4713-a905-0e31d0d96925.ogg,birdvox,320000,-2
nocall,[],5.0,b8d5c7c6-2eee-450c-af0f-6b34e1adf517.ogg,birdvox,320000,-2
bird,[],5.0,b8d95100-7a65-46f5-aba4-3955cb729d79.ogg,birdvox,320000,-2
nocall,[],5.0,b8d9b70d-2bab-422a-a172-93102b7ba41d.ogg,birdvox,320000,-2
bird,[],5.0,b8dc8715-9d4f-46fd-a4fa-37bab5327f49.ogg,birdvox,320000,-2
bird,[],5.0,b8de3216-1f78-4177-a2e3-0389ef428161.ogg,birdvox,320000,-2
nocall,[],5.0,b8deb6a7-27c8-4234-a25f-5f650a7f8551.ogg,birdvox,320000,-2
bird,[],5.0,b8e2963d-5462-4c91-a52b-35b5dafc2ff7.ogg,birdvox,320000,-2
nocall,[],5.0,b8e8c679-adcb-4736-abb9-53653ba77929.ogg,birdvox,320000,-2
bird,[],5.0,b8e98959-8e65-4666-a9ca-b9fe56ed864b.ogg,birdvox,320000,-2
nocall,[],5.0,b8ed4325-be3f-4049-aa21-d3475322c5bf.ogg,birdvox,320000,-2
nocall,[],5.0,b8f1cbae-9681-45d3-af94-5fc7627c0c13.ogg,birdvox,320000,-2
bird,[],5.0,b8f4b217-f16d-43d3-ae46-0dce1157e463.ogg,birdvox,320000,-2
bird,[],5.0,b8f61abf-bded-4cb9-ad9a-bac176ffcb1f.ogg,birdvox,320000,-2
bird,[],5.0,b8fb26ae-641c-46ed-a550-970b20ced8a4.ogg,birdvox,320000,-2
nocall,[],5.0,b8fbcfdb-3c54-4e09-ad72-c54993e96087.ogg,birdvox,320000,-2
nocall,[],5.0,b9013ad9-0650-49e1-a659-81c11f9af5eb.ogg,birdvox,320000,-2
nocall,[],5.0,b903bf77-9d5d-4203-a0a7-7841f0ac8d49.ogg,birdvox,320000,-2
nocall,[],5.0,b9061ddd-b166-4c11-a73d-341407a94b96.ogg,birdvox,320000,-2
bird,[],5.0,b90db2ac-427e-4374-aa4c-f197fc5edf6a.ogg,birdvox,320000,-2
bird,[],5.0,b9129c2f-5021-4fb0-a311-c2b2d4d353aa.ogg,birdvox,320000,-2
bird,[],5.0,b912ffc1-cd7d-4585-a5e2-2c6bfe0fa386.ogg,birdvox,320000,-2
bird,[],5.0,b915e173-90ad-4369-a349-2e003c10b997.ogg,birdvox,320000,-2
nocall,[],5.0,b915ee69-90e9-41a1-a2d4-262aabe0d075.ogg,birdvox,320000,-2
nocall,[],5.0,b91c67ea-6b58-4733-ab85-4d0cc4de6218.ogg,birdvox,320000,-2
bird,[],5.0,b921386d-5e68-4950-a92e-f713637b9880.ogg,birdvox,320000,-2
nocall,[],5.0,b922572c-b063-47f9-acd9-ec72003cc4b0.ogg,birdvox,320000,-2
